"GEOID","NAME","Total","H_Total","majority","hispanic","group"
"06037235100","Census Tract 2351, Los Angeles County, California",4401,717,"NH_Black",0,"3001-4500"
"06037235201","Census Tract 2352.01, Los Angeles County, California",2682,905,"NH_Black",0,"1500-3000"
"06037235202","Census Tract 2352.02, Los Angeles County, California",4331,1286,"NH_Black",0,"3001-4500"
"06037236000","Census Tract 2360, Los Angeles County, California",4181,642,"NH_Black",0,"3001-4500"
"06037236100","Census Tract 2361, Los Angeles County, California",6170,1681,"NH_Black",0,"6001-7500"
"06037236202","Census Tract 2362.02, Los Angeles County, California",5764,2734,"NH_Black",0,"4501-6000"
"06037236203","Census Tract 2362.03, Los Angeles County, California",3118,889,"NH_Black",0,"3001-4500"
"06037236204","Census Tract 2362.04, Los Angeles County, California",3109,1303,"NH_Black",0,"3001-4500"
"06037236400","Census Tract 2364, Los Angeles County, California",4282,120,"NH_Black",0,"3001-4500"
"06037237300","Census Tract 2373, Los Angeles County, California",5311,2308,"NH_Black",0,"4501-6000"
"06037237402","Census Tract 2374.02, Los Angeles County, California",3335,1870,"NH_Black",0,"3001-4500"
"06037237800","Census Tract 2378, Los Angeles County, California",3796,1544,"NH_Black",0,"3001-4500"
"06037237900","Census Tract 2379, Los Angeles County, California",4405,1151,"NH_Black",0,"3001-4500"
"06037238000","Census Tract 2380, Los Angeles County, California",6174,1333,"NH_Black",0,"6001-7500"
"06037238100","Census Tract 2381, Los Angeles County, California",5163,2047,"NH_Black",0,"4501-6000"
"06037238200","Census Tract 2382, Los Angeles County, California",5565,1475,"NH_Black",0,"4501-6000"
"06037238400","Census Tract 2384, Los Angeles County, California",4694,837,"NH_Black",0,"4501-6000"
"06037240300","Census Tract 2403, Los Angeles County, California",5637,3528,"NH_Black",0,"4501-6000"
"06037241002","Census Tract 2410.02, Los Angeles County, California",4144,2457,"NH_Black",0,"3001-4500"
"06037241201","Census Tract 2412.01, Los Angeles County, California",3015,1720,"NH_Black",0,"3001-4500"
"06037241300","Census Tract 2413, Los Angeles County, California",2480,1209,"NH_Black",0,"1500-3000"
"06037270300","Census Tract 2703, Los Angeles County, California",2542,893,"NH_Black",0,"1500-3000"
"06037276100","Census Tract 2761, Los Angeles County, California",5739,1026,"NH_Black",0,"4501-6000"
"06037277200","Census Tract 2772, Los Angeles County, California",2196,764,"NH_Black",0,"1500-3000"
"06037277400","Census Tract 2774, Los Angeles County, California",909,293,"NH_Black",0,"0-1500"
"06037291110","Census Tract 2911.10, Los Angeles County, California",4391,2241,"NH_Black",0,"3001-4500"
"06037294410","Census Tract 2944.10, Los Angeles County, California",5079,1948,"NH_Black",0,"4501-6000"
"06037460401","Census Tract 4604.01, Los Angeles County, California",985,399,"NH_Black",0,"0-1500"
"06037461000","Census Tract 4610, Los Angeles County, California",6249,3106,"NH_Black",0,"6001-7500"
"06037540800","Census Tract 5408, Los Angeles County, California",5287,2338,"NH_Black",0,"4501-6000"
"06037540902","Census Tract 5409.02, Los Angeles County, California",4707,1813,"NH_Black",0,"4501-6000"
"06037541001","Census Tract 5410.01, Los Angeles County, California",1144,455,"NH_Black",0,"0-1500"
"06037541002","Census Tract 5410.02, Los Angeles County, California",3318,958,"NH_Black",0,"3001-4500"
"06037541100","Census Tract 5411, Los Angeles County, California",3251,1795,"NH_Black",0,"3001-4500"
"06037541200","Census Tract 5412, Los Angeles County, California",6546,3144,"NH_Black",0,"6001-7500"
"06037542401","Census Tract 5424.01, Los Angeles County, California",4735,2837,"NH_Black",0,"4501-6000"
"06037542501","Census Tract 5425.01, Los Angeles County, California",4891,2100,"NH_Black",0,"4501-6000"
"06037542800","Census Tract 5428, Los Angeles County, California",2980,1578,"NH_Black",0,"1500-3000"
"06037543000","Census Tract 5430, Los Angeles County, California",4531,2153,"NH_Black",0,"4501-6000"
"06037543100","Census Tract 5431, Los Angeles County, California",7254,3312,"NH_Black",0,"6001-7500"
"06037543201","Census Tract 5432.01, Los Angeles County, California",3605,2185,"NH_Black",0,"3001-4500"
"06037543304","Census Tract 5433.04, Los Angeles County, California",5872,364,"NH_Black",0,"4501-6000"
"06037543321","Census Tract 5433.21, Los Angeles County, California",5446,643,"NH_Black",0,"4501-6000"
"06037543322","Census Tract 5433.22, Los Angeles County, California",7959,832,"NH_Black",0,"7501-9000"
"06037543603","Census Tract 5436.03, Los Angeles County, California",4301,940,"NH_Black",0,"3001-4500"
"06037570402","Census Tract 5704.02, Los Angeles County, California",3400,1792,"NH_Black",0,"3001-4500"
"06037570603","Census Tract 5706.03, Los Angeles County, California",5172,1771,"NH_Black",0,"4501-6000"
"06037571600","Census Tract 5716, Los Angeles County, California",2309,772,"NH_Black",0,"1500-3000"
"06037572400","Census Tract 5724, Los Angeles County, California",1425,578,"NH_Black",0,"0-1500"
"06037572800","Census Tract 5728, Los Angeles County, California",986,304,"NH_Black",0,"0-1500"
"06037600201","Census Tract 6002.01, Los Angeles County, California",5063,2853,"NH_Black",0,"4501-6000"
"06037600302","Census Tract 6003.02, Los Angeles County, California",3086,1146,"NH_Black",0,"3001-4500"
"06037600400","Census Tract 6004, Los Angeles County, California",4147,650,"NH_Black",0,"3001-4500"
"06037600501","Census Tract 6005.01, Los Angeles County, California",2712,638,"NH_Black",0,"1500-3000"
"06037600502","Census Tract 6005.02, Los Angeles County, California",2097,997,"NH_Black",0,"1500-3000"
"06037600601","Census Tract 6006.01, Los Angeles County, California",2653,348,"NH_Black",0,"1500-3000"
"06037600602","Census Tract 6006.02, Los Angeles County, California",2542,1586,"NH_Black",0,"1500-3000"
"06037600702","Census Tract 6007.02, Los Angeles County, California",4306,822,"NH_Black",0,"3001-4500"
"06037600703","Census Tract 6007.03, Los Angeles County, California",1783,143,"NH_Black",0,"1500-3000"
"06037600704","Census Tract 6007.04, Los Angeles County, California",3373,389,"NH_Black",0,"3001-4500"
"06037600801","Census Tract 6008.01, Los Angeles County, California",3199,375,"NH_Black",0,"3001-4500"
"06037600802","Census Tract 6008.02, Los Angeles County, California",2485,211,"NH_Black",0,"1500-3000"
"06037600902","Census Tract 6009.02, Los Angeles County, California",6491,3413,"NH_Black",0,"6001-7500"
"06037600911","Census Tract 6009.11, Los Angeles County, California",3146,1665,"NH_Black",0,"3001-4500"
"06037601001","Census Tract 6010.01, Los Angeles County, California",2381,800,"NH_Black",0,"1500-3000"
"06037601002","Census Tract 6010.02, Los Angeles County, California",5167,2051,"NH_Black",0,"4501-6000"
"06037601212","Census Tract 6012.12, Los Angeles County, California",6774,3819,"NH_Black",0,"6001-7500"
"06037601301","Census Tract 6013.01, Los Angeles County, California",1921,411,"NH_Black",0,"1500-3000"
"06037601302","Census Tract 6013.02, Los Angeles County, California",7333,2228,"NH_Black",0,"6001-7500"
"06037601303","Census Tract 6013.03, Los Angeles County, California",5084,1724,"NH_Black",0,"4501-6000"
"06037601401","Census Tract 6014.01, Los Angeles County, California",5949,3025,"NH_Black",0,"4501-6000"
"06037602504","Census Tract 6025.04, Los Angeles County, California",4961,2245,"NH_Black",0,"4501-6000"
"06037602505","Census Tract 6025.05, Los Angeles County, California",4590,2611,"NH_Black",0,"4501-6000"
"06037602506","Census Tract 6025.06, Los Angeles County, California",4297,2044,"NH_Black",0,"3001-4500"
"06037602507","Census Tract 6025.07, Los Angeles County, California",5122,1694,"NH_Black",0,"4501-6000"
"06037602508","Census Tract 6025.08, Los Angeles County, California",6922,3572,"NH_Black",0,"6001-7500"
"06037602600","Census Tract 6026, Los Angeles County, California",8118,1381,"NH_Black",0,"7501-9000"
"06037602700","Census Tract 6027, Los Angeles County, California",3770,948,"NH_Black",0,"3001-4500"
"06037602801","Census Tract 6028.01, Los Angeles County, California",3718,2141,"NH_Black",0,"3001-4500"
"06037602802","Census Tract 6028.02, Los Angeles County, California",5019,1986,"NH_Black",0,"4501-6000"
"06037603001","Census Tract 6030.01, Los Angeles County, California",7498,3192,"NH_Black",0,"6001-7500"
"06037603005","Census Tract 6030.05, Los Angeles County, California",5928,2518,"NH_Black",0,"4501-6000"
"06037703002","Census Tract 7030.02, Los Angeles County, California",6721,363,"NH_Black",0,"6001-7500"
"06037703100","Census Tract 7031, Los Angeles County, California",6068,500,"NH_Black",0,"6001-7500"
"06037703200","Census Tract 7032, Los Angeles County, California",5688,445,"NH_Black",0,"4501-6000"
"06037900506","Census Tract 9005.06, Los Angeles County, California",4188,1872,"NH_Black",0,"3001-4500"
"06037900606","Census Tract 9006.06, Los Angeles County, California",3532,1143,"NH_Black",0,"3001-4500"
"06037900703","Census Tract 9007.03, Los Angeles County, California",4349,1629,"NH_Black",0,"3001-4500"
"06037900704","Census Tract 9007.04, Los Angeles County, California",2910,530,"NH_Black",0,"1500-3000"
"06037900806","Census Tract 9008.06, Los Angeles County, California",4634,1500,"NH_Black",0,"4501-6000"
"06037901003","Census Tract 9010.03, Los Angeles County, California",4895,1994,"NH_Black",0,"4501-6000"
"06037910501","Census Tract 9105.01, Los Angeles County, California",5218,3113,"NH_Black",0,"4501-6000"
"06037980015","Census Tract 9800.15, Los Angeles County, California",671,191,"NH_Black",0,"0-1500"
"06037980026","Census Tract 9800.26, Los Angeles County, California",26,7,"NH_Black",0,"0-1500"
"06037101110","Census Tract 1011.10, Los Angeles County, California",4283,1188,"NH_White",0,"3001-4500"
"06037101122","Census Tract 1011.22, Los Angeles County, California",3405,147,"NH_White",0,"3001-4500"
"06037101210","Census Tract 1012.10, Los Angeles County, California",6347,2616,"NH_White",0,"6001-7500"
"06037101220","Census Tract 1012.20, Los Angeles County, California",3702,1364,"NH_White",0,"3001-4500"
"06037101300","Census Tract 1013, Los Angeles County, California",3884,297,"NH_White",0,"3001-4500"
"06037101400","Census Tract 1014, Los Angeles County, California",3458,591,"NH_White",0,"3001-4500"
"06037102103","Census Tract 1021.03, Los Angeles County, California",1763,355,"NH_White",0,"1500-3000"
"06037102104","Census Tract 1021.04, Los Angeles County, California",3721,512,"NH_White",0,"3001-4500"
"06037102107","Census Tract 1021.07, Los Angeles County, California",4349,1195,"NH_White",0,"3001-4500"
"06037103101","Census Tract 1031.01, Los Angeles County, California",2428,396,"NH_White",0,"1500-3000"
"06037103102","Census Tract 1031.02, Los Angeles County, California",4734,1322,"NH_White",0,"4501-6000"
"06037103200","Census Tract 1032, Los Angeles County, California",6349,1751,"NH_White",0,"6001-7500"
"06037103300","Census Tract 1033, Los Angeles County, California",3781,403,"NH_White",0,"3001-4500"
"06037103400","Census Tract 1034, Los Angeles County, California",6416,1573,"NH_White",0,"6001-7500"
"06037106603","Census Tract 1066.03, Los Angeles County, California",3156,548,"NH_White",0,"3001-4500"
"06037106641","Census Tract 1066.41, Los Angeles County, California",2372,199,"NH_White",0,"1500-3000"
"06037106642","Census Tract 1066.42, Los Angeles County, California",2961,693,"NH_White",0,"1500-3000"
"06037106643","Census Tract 1066.43, Los Angeles County, California",4577,618,"NH_White",0,"4501-6000"
"06037106645","Census Tract 1066.45, Los Angeles County, California",3650,624,"NH_White",0,"3001-4500"
"06037106646","Census Tract 1066.46, Los Angeles County, California",3161,899,"NH_White",0,"3001-4500"
"06037108101","Census Tract 1081.01, Los Angeles County, California",2327,323,"NH_White",0,"1500-3000"
"06037108102","Census Tract 1081.02, Los Angeles County, California",3552,322,"NH_White",0,"3001-4500"
"06037108103","Census Tract 1081.03, Los Angeles County, California",3099,356,"NH_White",0,"3001-4500"
"06037108104","Census Tract 1081.04, Los Angeles County, California",1836,136,"NH_White",0,"1500-3000"
"06037109200","Census Tract 1092, Los Angeles County, California",2846,1082,"NH_White",0,"1500-3000"
"06037109300","Census Tract 1093, Los Angeles County, California",2962,1297,"NH_White",0,"1500-3000"
"06037109700","Census Tract 1097, Los Angeles County, California",4616,1949,"NH_White",0,"4501-6000"
"06037111100","Census Tract 1111, Los Angeles County, California",3179,1581,"NH_White",0,"3001-4500"
"06037111201","Census Tract 1112.01, Los Angeles County, California",3628,1201,"NH_White",0,"3001-4500"
"06037111202","Census Tract 1112.02, Los Angeles County, California",5169,1574,"NH_White",0,"4501-6000"
"06037111204","Census Tract 1112.04, Los Angeles County, California",6114,1063,"NH_White",0,"6001-7500"
"06037111206","Census Tract 1112.06, Los Angeles County, California",4379,1285,"NH_White",0,"3001-4500"
"06037111301","Census Tract 1113.01, Los Angeles County, California",7552,2240,"NH_White",0,"7501-9000"
"06037111302","Census Tract 1113.02, Los Angeles County, California",5163,1236,"NH_White",0,"4501-6000"
"06037111400","Census Tract 1114, Los Angeles County, California",8735,3724,"NH_White",0,"7501-9000"
"06037113101","Census Tract 1131.01, Los Angeles County, California",3719,854,"NH_White",0,"3001-4500"
"06037113102","Census Tract 1131.02, Los Angeles County, California",3021,472,"NH_White",0,"3001-4500"
"06037113211","Census Tract 1132.11, Los Angeles County, California",4109,323,"NH_White",0,"3001-4500"
"06037113212","Census Tract 1132.12, Los Angeles County, California",3494,1035,"NH_White",0,"3001-4500"
"06037113213","Census Tract 1132.13, Los Angeles County, California",5248,1532,"NH_White",0,"4501-6000"
"06037113231","Census Tract 1132.31, Los Angeles County, California",2303,293,"NH_White",0,"1500-3000"
"06037113232","Census Tract 1132.32, Los Angeles County, California",4315,663,"NH_White",0,"3001-4500"
"06037113234","Census Tract 1132.34, Los Angeles County, California",4823,2165,"NH_White",0,"4501-6000"
"06037113235","Census Tract 1132.35, Los Angeles County, California",1824,391,"NH_White",0,"1500-3000"
"06037113237","Census Tract 1132.37, Los Angeles County, California",4194,1086,"NH_White",0,"3001-4500"
"06037113301","Census Tract 1133.01, Los Angeles County, California",3509,655,"NH_White",0,"3001-4500"
"06037113303","Census Tract 1133.03, Los Angeles County, California",4191,1128,"NH_White",0,"3001-4500"
"06037113321","Census Tract 1133.21, Los Angeles County, California",6180,2001,"NH_White",0,"6001-7500"
"06037113322","Census Tract 1133.22, Los Angeles County, California",4572,1453,"NH_White",0,"4501-6000"
"06037113422","Census Tract 1134.22, Los Angeles County, California",6306,2672,"NH_White",0,"6001-7500"
"06037115101","Census Tract 1151.01, Los Angeles County, California",5083,1351,"NH_White",0,"4501-6000"
"06037115103","Census Tract 1151.03, Los Angeles County, California",3381,1243,"NH_White",0,"3001-4500"
"06037115104","Census Tract 1151.04, Los Angeles County, California",4377,1229,"NH_White",0,"3001-4500"
"06037115201","Census Tract 1152.01, Los Angeles County, California",6647,1912,"NH_White",0,"6001-7500"
"06037115202","Census Tract 1152.02, Los Angeles County, California",5684,2275,"NH_White",0,"4501-6000"
"06037115301","Census Tract 1153.01, Los Angeles County, California",4524,881,"NH_White",0,"4501-6000"
"06037115401","Census Tract 1154.01, Los Angeles County, California",6373,3219,"NH_White",0,"6001-7500"
"06037115404","Census Tract 1154.04, Los Angeles County, California",2800,1333,"NH_White",0,"1500-3000"
"06037117202","Census Tract 1172.02, Los Angeles County, California",2633,805,"NH_White",0,"1500-3000"
"06037117301","Census Tract 1173.01, Los Angeles County, California",3910,1356,"NH_White",0,"3001-4500"
"06037117302","Census Tract 1173.02, Los Angeles County, California",5229,1328,"NH_White",0,"4501-6000"
"06037117303","Census Tract 1173.03, Los Angeles County, California",3754,1696,"NH_White",0,"3001-4500"
"06037117404","Census Tract 1174.04, Los Angeles County, California",5324,2241,"NH_White",0,"4501-6000"
"06037121102","Census Tract 1211.02, Los Angeles County, California",2479,1202,"NH_White",0,"1500-3000"
"06037121600","Census Tract 1216, Los Angeles County, California",2735,910,"NH_White",0,"1500-3000"
